lead_time,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,previous_cancellations,reserved_room_type,booking_changes,adr,total_of_special_requests,is_canceled
35,5,19,10,0,1,2,0,0,PRT,0,1,0,130.0,0,Y
315,12,49,2,0,2,2,0,0,PRT,0,1,0,52.0,0,Y
68,10,43,18,0,3,2,0,0,NLD,0,4,0,132.3,2,Y
3,3,11,11,0,1,1,0,0,PRT,0,1,0,75.0,0,N
136,7,29,10,2,4,2,0,0,BRA,0,1,0,72.25,1,N
407,5,18,6,2,1,2,0,0,PRT,0,1,0,90.0,0,Y
77,2,9,24,0,2,2,0,0,PRT,0,1,0,64.0,0,Y
61,6,23,4,2,2,2,0,0,SWE,0,4,0,170.0,0,N
56,9,39,25,2,2,2,0,0,PRT,0,1,0,185.0,0,N
87,9,39,25,2,3,2,0,0,PRT,0,1,0,170.0,0,Y
360,10,42,12,1,1,2,0,0,PRT,1,1,0,62.0,0,Y
89,11,48,23,1,2,2,0,0,PRT,0,1,0,72.25,2,Y
20,7,30,22,0,2,2,0,0,PRT,0,1,0,62.0,0,N
1,3,14,29,0,1,2,0,0,PRT,0,1,0,89.0,1,Y
368,6,26,28,0,3,2,0,0,PRT,0,1,0,90.0,0,Y
64,3,13,30,0,3,2,0,0,PRT,0,1,0,72.0,0,Y
315,9,38,17,1,1,2,0,0,PRT,0,1,0,65.0,0,Y
0,4,15,5,0,1,1,0,0,DEU,0,1,0,84.0,0,N
177,5,20,8,2,0,2,0,0,PRT,1,1,0,121.0,0,Y
65,10,45,30,1,0,2,0,0,CHN,0,1,0,72.09,1,Y
198,10,40,3,1,1,2,0,0,FRA,0,1,0,60.0,0,N
6,1,1,3,0,3,2,0,0,FRA,0,1,0,90.1,1,N
13,4,17,19,0,4,1,0,0,ESP,0,1,0,95.0,0,N
151,7,30,25,2,1,2,0,0,PRT,1,1,0,86.0,0,Y
287,10,44,29,2,1,2,0,0,BEL,0,4,0,105.3,1,Y
186,2,6,9,1,3,2,0,0,FRA,0,1,0,85.0,0,Y
330,6,23,2,0,2,2,0,0,PRT,0,1,0,62.0,0,Y
32,11,47,20,0,2,1,0,0,PRT,0,1,0,73.0,0,N
10,3,11,6,1,0,2,0,0,CHN,0,1,0,93.0,0,N
2,1,2,3,1,0,2,0,0,PRT,0,4,0,79.6,0,N
99,1,3,19,2,4,2,0,0,POL,0,1,0,88.4,2,N
81,1,3,17,0,1,2,0,0,DEU,0,1,0,72.07,1,N
99,5,21,22,1,1,2,0,0,GBR,0,4,0,139.5,0,Y
152,5,18,3,0,3,2,0,0,PRT,0,1,0,100.0,0,Y
1,11,47,20,4,10,1,0,0,PRT,0,4,3,117.43,1,N
277,11,46,7,1,2,2,0,0,PRT,0,1,0,100.0,0,Y
45,8,35,27,1,0,1,0,0,USA,0,1,0,115.0,0,N
24,4,16,11,1,3,2,0,0,ITA,0,4,0,123.5,0,Y
68,2,8,17,0,2,2,0,0,PRT,1,1,0,75.0,0,Y
92,8,33,17,0,2,2,0,0,BLR,0,1,0,130.0,1,Y
198,5,21,20,0,1,2,0,0,PRT,0,1,0,65.0,0,N
12,2,6,5,2,0,1,0,0,PRT,0,1,0,60.06,0,N
91,4,16,17,1,4,2,1,0,FRA,0,1,0,137.5,0,N
2,3,13,24,0,2,2,0,0,ESP,0,1,0,134.0,1,N
6,5,22,28,0,1,3,0,0,GBR,0,4,0,202.0,1,N
156,4,17,26,0,3,2,0,0,PRT,0,1,0,100.0,0,Y
258,9,37,8,0,1,2,0,0,PRT,0,1,0,65.0,0,Y
301,7,31,30,1,1,1,0,0,DEU,0,1,1,90.0,0,N
5,5,19,9,0,1,2,0,0,PRT,0,1,0,90.0,0,Y
297,8,33,10,1,1,2,0,0,PRT,1,1,0,62.0,0,Y
28,3,9,2,0,3,2,0,0,PRT,0,1,0,95.0,0,Y
94,4,17,28,1,2,2,0,0,FRA,0,1,0,99.0,0,Y
178,4,18,28,0,3,1,0,0,PRT,1,1,0,110.0,0,Y
119,8,32,5,0,2,2,0,0,ISR,0,1,0,76.5,0,N
316,5,19,9,0,2,3,0,0,USA,0,4,0,142.2,1,Y
447,9,40,29,0,2,2,0,0,PRT,0,1,0,62.0,0,Y
180,5,21,25,0,3,2,0,0,FRA,0,1,0,108.0,2,N
23,12,50,7,0,1,2,0,0,ESP,0,1,1,88.0,2,N
4,1,2,10,0,2,1,0,0,ESP,0,1,0,70.0,0,N
443,10,41,7,0,2,2,0,0,PRT,0,1,0,65.0,0,Y
133,7,29,12,0,3,3,0,0,PRT,0,1,0,137.7,2,N
109,5,18,5,1,2,2,0,0,FRA,0,1,0,85.0,0,N
265,6,26,24,0,2,2,0,0,PRT,0,1,0,109.0,0,Y
405,7,27,4,0,2,1,0,0,DEU,0,1,1,91.5,0,N
10,4,15,9,1,1,2,0,0,PRT,0,1,0,90.0,1,N
209,5,21,23,0,4,2,0,0,BRA,0,1,0,107.1,1,Y
39,8,33,13,0,1,2,2,0,DEU,0,7,0,223.76,1,N
181,7,28,8,0,1,2,0,0,IRL,0,1,0,85.5,1,N
295,8,32,8,2,2,2,0,0,PRT,1,1,0,62.0,0,Y
240,7,27,7,0,2,2,0,0,ITA,0,1,0,141.3,1,Y
25,11,46,7,1,3,1,0,0,FRA,0,4,0,146.2,0,N
67,8,32,4,1,3,2,0,0,FRA,0,1,0,135.9,1,N
127,5,22,28,2,2,3,0,0,GBR,0,4,2,171.0,1,N
84,4,15,11,0,4,3,0,0,FRA,0,4,0,166.5,0,Y
150,1,1,2,2,1,2,0,0,PRT,0,1,0,101.0,0,Y
226,9,36,1,1,3,2,0,0,DEU,0,1,1,80.75,1,N
219,9,40,30,1,2,2,0,0,PRT,0,1,0,120.0,0,Y
250,9,40,26,1,3,2,0,0,PRT,0,1,0,95.0,0,Y
28,1,1,3,0,3,1,0,0,NLD,0,1,0,96.0,1,N
10,3,11,12,1,0,2,0,0,PRT,0,1,0,40.0,0,N
0,12,50,10,0,1,2,1,0,PRT,0,6,0,0.0,1,N
224,10,40,2,1,2,2,0,0,FRA,0,1,0,65.0,0,N
116,10,44,27,0,3,2,0,0,NLD,0,1,0,89.25,0,N
226,7,30,22,0,2,2,0,0,USA,0,1,0,76.5,1,N
302,5,19,5,0,2,2,0,0,PRT,0,1,0,62.0,0,Y
24,3,13,26,2,1,2,0,0,DEU,0,1,0,100.0,0,N
35,3,10,3,2,3,2,0,0,GBR,0,1,0,83.9,1,N
66,4,17,23,0,1,2,0,0,FRA,0,1,0,105.3,2,N
38,10,43,23,1,2,2,0,0,PRT,0,4,1,80.0,1,N
37,6,25,16,0,1,2,0,0,GBR,0,1,0,116.1,0,Y
235,5,20,11,0,1,1,0,0,PRT,1,3,0,112.0,1,Y
0,3,10,2,0,4,1,0,0,MOZ,0,1,0,99.0,0,N
275,4,17,17,2,0,2,0,0,PRT,0,1,0,110.0,0,Y
0,7,30,18,1,3,2,0,0,DEU,0,1,0,139.0,0,N
301,7,31,30,1,1,1,0,0,DEU,0,1,1,90.0,0,N
31,6,26,20,1,1,2,0,0,KOR,0,4,0,107.1,0,Y
27,5,20,17,0,1,1,0,0,ESP,0,1,0,95.0,1,N
181,10,42,11,0,1,1,0,0,ITA,0,1,0,120.0,1,N
23,10,41,4,2,2,2,0,0,ITA,0,1,0,105.0,2,N
97,3,13,20,2,5,1,0,0,PRT,1,1,0,79.43,0,Y
147,7,30,21,0,2,1,0,0,PRT,1,1,0,64.5,0,Y
112,8,32,10,1,3,3,0,0,DNK,0,1,0,125.0,0,Y
27,1,3,10,1,0,2,0,0,IRL,0,1,0,89.0,1,N
105,4,15,6,0,1,2,0,0,PRT,0,1,0,75.0,0,Y
138,1,1,2,1,3,3,0,0,ITA,0,4,0,164.05,3,Y
134,12,49,4,2,2,2,0,0,PRT,0,1,0,65.0,0,Y
123,5,19,8,1,4,2,0,0,NOR,0,1,0,129.6,1,N
418,9,40,26,1,2,2,0,0,PRT,0,1,0,75.0,0,Y
150,6,24,17,2,3,1,0,0,PRT,0,1,0,120.0,0,Y
47,10,45,30,2,5,2,0,0,FRA,0,1,0,75.0,0,N
38,1,2,14,0,1,1,0,0,PRT,0,1,0,75.0,0,Y
265,6,26,24,0,2,2,0,0,DEU,0,1,0,115.0,1,N
18,10,41,4,2,1,1,0,0,PRT,1,1,0,110.0,0,Y
121,5,21,16,1,2,2,0,0,BEL,0,4,0,123.3,1,N
350,6,25,17,0,2,1,0,0,PRT,0,1,0,130.0,0,Y
120,3,11,17,1,2,2,0,0,BRA,0,1,0,93.6,2,Y
113,5,20,20,2,1,1,0,0,PRT,0,1,0,190.0,0,Y
3,1,4,23,1,2,2,0,0,PRT,0,1,0,75.0,0,N
58,6,25,18,1,1,2,0,0,GBR,0,1,0,116.1,0,Y
426,9,37,8,0,1,1,0,0,PRT,0,1,0,59.0,0,Y
148,4,18,29,2,7,2,0,0,FRA,0,1,0,71.37,0,N
27,8,33,15,0,4,2,0,0,GBR,0,1,0,169.0,1,N
180,10,40,1,2,1,2,0,0,IRL,0,1,0,108.9,0,Y
8,8,36,31,0,1,2,2,0,ESP,0,5,0,177.13,0,N
112,9,39,23,1,2,2,0,0,DEU,0,1,0,134.1,1,Y
60,3,10,5,2,6,1,0,0,PAK,0,1,0,63.75,0,Y
150,6,24,17,2,3,1,0,0,PRT,0,1,0,120.0,0,Y
142,8,35,24,0,3,2,0,0,SWE,0,1,2,108.3,0,N
239,6,25,15,0,2,2,0,0,PRT,0,1,0,112.2,0,Y
101,7,30,22,0,2,2,0,0,ITA,0,4,0,123.3,0,Y
66,6,24,9,1,3,2,0,0,SWE,0,1,0,126.9,1,N
44,7,27,1,0,2,3,0,0,BEL,0,4,0,150.3,0,Y
206,8,34,23,1,4,2,1,0,ESP,0,1,0,177.75,3,N
291,8,34,19,0,2,2,0,0,PRT,0,1,0,115.0,0,Y
101,8,33,17,1,3,2,0,0,GBR,0,1,0,125.0,1,Y
145,8,35,29,2,1,1,0,0,ITA,0,1,0,36.25,0,N
34,9,39,23,0,3,2,0,0,PRT,0,1,0,224.67,0,N
1,4,16,10,2,1,1,0,0,PRT,0,1,0,65.0,1,N
11,7,28,10,1,2,2,0,0,FRA,0,1,0,111.47,0,N
122,5,21,21,2,1,1,0,0,NLD,0,1,0,117.0,1,N
34,4,16,17,1,1,1,0,0,USA,0,1,0,129.0,0,Y
69,4,14,6,0,3,1,0,0,PRT,0,1,0,85.0,0,Y
277,11,46,7,1,2,2,0,0,PRT,0,1,0,100.0,0,Y
292,12,51,13,0,4,2,0,0,ITA,0,4,0,81.6,1,N
18,1,3,15,2,3,2,0,0,IRQ,0,1,1,89.0,1,N
2,9,36,2,0,1,2,2,0,PRT,0,6,0,258.0,1,N
218,6,24,9,0,2,2,0,0,PRT,1,1,0,135.0,0,Y
21,3,12,19,2,0,2,0,0,PRT,0,4,0,94.4,1,N
47,4,17,18,1,2,2,0,0,PRT,0,5,0,132.9,1,N
195,7,31,31,1,2,2,0,0,PRT,0,1,0,104.4,0,N
203,8,32,7,3,6,2,0,0,BEL,0,1,0,80.1,0,N
22,8,34,24,0,2,2,0,0,POL,0,1,0,149.5,1,N
0,6,24,8,0,2,1,0,0,FRA,0,1,0,110.0,0,N
13,5,23,29,1,0,2,0,0,PRT,0,1,0,94.35,1,N
93,5,20,12,2,3,3,0,0,DEU,0,1,1,150.45,3,N
0,2,8,16,0,1,1,0,0,PRT,2,1,0,65.0,0,N
20,5,21,24,0,1,2,0,0,PRT,0,1,0,120.0,0,Y
1,2,10,28,2,1,1,0,0,PRT,0,1,0,60.0,0,Y
91,3,10,9,1,3,2,0,0,BEL,0,1,0,74.8,0,Y
99,8,33,8,1,2,3,0,0,ESP,0,4,1,166.4,2,Y
263,8,31,1,0,2,3,0,0,ESP,0,1,3,130.63,0,N
339,9,39,21,1,1,2,0,0,PRT,1,1,0,62.0,0,Y
131,7,29,11,1,4,1,0,0,GBR,0,1,0,101.15,1,N
3,5,20,12,2,3,2,0,0,CN,0,1,0,121.0,0,N
22,2,7,13,2,4,1,2,0,PRT,0,1,0,108.5,0,N
0,8,35,23,0,1,2,0,0,USA,0,1,0,139.0,0,N
159,8,32,4,1,3,2,0,0,FRA,0,1,0,93.5,1,N
35,3,12,22,0,3,2,0,0,ESP,0,4,0,125.33,0,N
72,4,16,12,0,3,2,0,0,FRA,0,1,0,105.3,0,Y
279,7,30,23,0,2,2,0,0,PRT,1,1,0,62.8,0,Y
38,4,14,3,1,4,2,0,0,DEU,0,1,0,140.0,0,Y
566,1,4,26,0,2,2,0,0,PRT,0,1,0,62.0,0,Y
67,11,45,1,0,4,2,0,0,IRL,0,1,0,93.6,3,N
18,2,10,28,2,1,1,0,0,EGY,0,4,0,145.0,1,N
95,11,48,26,1,1,3,0,0,IRL,0,4,0,126.0,1,Y
116,6,25,22,0,3,2,0,0,SWE,0,1,0,99.0,2,N
18,3,12,19,1,1,2,0,0,ITA,0,1,0,109.0,0,Y
0,10,42,13,0,1,2,0,0,PRT,0,1,0,114.0,1,N
25,12,50,8,0,2,1,0,0,PRT,1,1,0,90.0,0,Y
51,8,36,28,2,3,2,0,0,GBR,0,4,0,123.3,1,Y
32,10,43,18,2,2,2,0,0,PRT,1,1,0,96.3,2,Y
73,3,13,29,0,3,2,0,0,GBR,0,4,0,144.0,0,Y
0,11,47,15,0,1,1,0,0,PRT,0,1,1,88.0,0,N
7,8,34,20,1,3,2,1,0,PRT,0,1,0,119.5,1,Y
86,1,4,22,0,1,2,0,0,PRT,1,1,0,85.0,0,Y
179,9,40,30,2,2,2,0,0,FRA,0,1,0,113.4,0,Y
81,1,5,29,1,2,2,0,0,KOR,0,2,0,62.37,2,N
309,5,20,12,0,2,2,0,0,PRT,0,1,0,62.0,0,Y
21,6,23,6,0,3,1,0,0,FRA,0,1,0,120.0,1,N
6,6,25,19,1,1,1,0,0,NLD,0,1,0,144.0,0,N
27,7,28,9,2,2,2,1,0,DEU,0,1,0,104.0,0,N
2,1,3,15,2,3,1,0,0,BEL,0,1,0,79.0,0,Y
58,12,51,15,0,3,2,0,0,LUX,0,1,0,79.2,1,Y
84,8,33,16,0,3,2,0,0,GBR,0,1,0,130.0,1,Y
84,10,43,21,1,2,2,0,0,DEU,0,1,0,80.75,2,N
156,6,24,15,0,3,2,0,0,NLD,0,5,2,162.0,1,N
112,12,49,4,2,2,2,0,0,ESP,0,1,0,52.85,1,N
87,4,15,15,2,2,2,0,0,PRT,0,1,0,95.0,0,Y
286,10,43,16,1,0,2,0,0,PRT,0,1,0,90.0,0,Y
229,10,44,28,1,2,3,0,0,DEU,0,4,0,128.7,0,Y
8,12,49,3,2,1,2,2,0,ESP,0,5,0,185.33,1,N
112,3,14,30,0,2,2,0,0,PRT,0,1,0,64.0,0,Y
134,5,20,9,1,4,2,0,0,FRA,0,1,0,76.58,1,N
92,8,32,1,1,5,2,0,0,ESP,0,1,0,116.1,0,N
0,12,49,1,0,2,1,0,0,FRA,0,1,0,96.0,1,N
147,7,30,21,0,2,2,0,0,PRT,1,1,0,75.0,0,Y
629,3,13,30,0,2,2,0,0,PRT,0,1,0,62.0,0,Y
57,9,39,21,0,2,2,0,0,GBR,0,1,0,101.52,0,N
24,2,9,27,2,1,2,0,0,DEU,0,4,0,48.67,0,N
204,8,33,12,0,4,2,0,0,PRT,0,1,0,76.5,3,N
21,7,28,5,0,1,1,0,0,FRA,0,1,0,84.0,0,N
147,7,30,24,1,2,2,0,0,GBR,0,1,0,80.1,0,N
8,6,25,14,0,1,2,0,0,ECU,0,1,0,101.0,2,N
113,10,41,8,2,2,2,2,0,ESP,0,6,0,190.8,1,Y
192,6,26,24,0,2,1,0,0,SRB,0,1,0,95.0,0,N
316,5,19,10,0,2,2,0,0,PRT,0,1,0,109.8,1,Y
374,10,44,26,1,1,2,0,0,PRT,1,1,0,62.0,0,Y
18,10,40,2,2,2,2,0,0,FRA,0,1,0,111.75,0,N
64,11,45,3,1,3,2,0,0,CN,0,4,0,106.2,1,Y
364,10,42,16,0,2,2,0,0,PRT,1,1,0,101.5,0,Y
68,4,16,18,0,4,2,0,0,ITA,0,4,0,135.0,0,Y
14,8,34,24,2,3,2,0,0,GBR,0,1,0,125.6,1,N
31,1,2,3,1,0,2,0,0,BRA,0,2,4,71.52,1,N
84,4,14,6,0,3,2,0,0,GBR,0,4,0,127.8,3,N
15,2,8,19,0,1,1,0,0,PRT,0,1,0,81.0,0,N
110,4,17,26,1,4,3,0,0,NOR,0,1,0,100.8,0,Y
1,3,12,22,0,1,1,0,0,GBR,0,1,0,89.0,1,N
210,8,34,18,0,1,1,0,0,AUT,0,1,0,96.3,0,N
188,7,31,28,2,5,2,0,0,BGR,0,1,0,90.95,0,Y
128,8,33,8,1,4,2,0,0,FRA,0,1,4,119.7,0,Y
168,9,37,11,0,2,2,0,0,PRT,0,1,0,60.0,0,N
34,6,24,12,1,0,2,0,0,NLD,0,1,0,140.0,2,Y
181,5,19,5,2,4,2,0,0,PRT,1,1,0,90.0,0,Y
273,5,20,13,1,2,2,0,0,PRT,0,1,0,95.0,0,Y
420,5,20,20,2,1,2,0,0,PRT,0,1,0,90.0,0,Y
42,8,36,30,0,4,3,0,0,BEL,0,4,0,142.2,2,N
95,9,38,13,2,5,2,0,0,IRL,0,4,0,183.6,1,N
287,7,29,18,0,3,2,0,0,PRT,0,1,0,90.0,0,Y
177,6,23,3,0,2,2,0,0,PRT,0,1,0,100.0,0,Y
0,9,36,5,0,1,2,0,0,ESP,0,1,0,143.0,0,N
219,9,36,4,1,2,1,0,0,SWE,0,1,0,76.67,0,N
46,7,28,10,1,2,2,0,0,NOR,0,1,0,120.0,2,N
159,5,21,24,0,4,2,0,0,FRA,0,1,4,129.6,0,N
38,2,6,6,2,2,2,0,0,NLD,0,1,0,53.97,2,N
113,2,9,25,0,3,2,0,0,PRT,1,1,0,75.0,0,Y
96,12,53,27,2,3,2,1,0,FRA,0,4,0,75.0,1,N
234,2,8,19,2,1,2,0,0,AUS,0,1,0,90.0,1,Y
151,8,32,5,1,2,2,0,0,DEU,0,1,0,72.25,0,N
10,3,13,22,0,5,2,0,0,DEU,0,4,0,160.0,0,N
21,5,21,21,2,2,2,0,0,NLD,0,1,0,110.0,1,N
186,3,12,25,2,5,2,0,0,DEU,0,1,0,68.0,0,N
239,6,24,17,2,4,2,0,0,ROU,0,1,0,99.0,0,Y
346,9,38,13,0,2,1,0,0,DEU,0,1,1,90.0,0,N
280,12,53,31,2,1,2,0,0,ROU,0,1,0,86.7,0,Y
6,3,10,4,0,1,3,0,0,FRA,0,1,0,140.0,0,N
25,7,29,12,0,4,2,0,0,IRL,0,1,0,84.0,0,N
12,8,35,23,2,2,2,0,0,ESP,0,1,0,99.0,3,N
169,7,27,2,1,0,2,0,0,HUN,0,1,0,107.1,0,N
356,1,1,1,1,0,2,0,0,GBR,0,4,0,87.3,3,N
105,5,20,19,0,2,1,0,0,PRT,0,1,0,160.0,0,Y
13,4,16,15,0,1,2,0,0,PRT,0,1,3,125.0,0,N
0,8,35,26,2,5,2,0,0,FRA,0,4,0,159.0,0,N
103,7,26,1,0,1,3,0,0,ESP,0,5,0,198.0,0,N
2,3,12,25,0,1,2,0,0,PRT,0,1,0,98.0,2,N
0,2,5,2,0,0,1,0,0,PRT,0,1,1,0.0,1,N
151,8,33,17,1,3,2,0,0,BEL,0,4,0,139.5,0,Y
12,2,6,3,0,2,1,0,0,PRT,0,6,0,86.0,0,N
77,4,14,5,1,4,2,0,0,CZE,0,4,0,126.0,2,Y
38,11,45,4,1,2,2,0,0,SWE,0,4,0,118.0,2,N
23,12,50,4,2,0,1,0,0,ESP,0,1,0,96.0,1,Y
82,9,37,5,3,7,2,0,0,DEU,0,4,0,90.95,0,N
71,9,36,2,1,2,2,1,0,POL,0,1,0,152.1,2,Y
16,5,23,29,2,3,2,0,0,FRA,0,1,0,110.75,0,N
148,7,30,29,2,6,2,0,0,FRA,0,1,0,121.88,1,N
150,7,29,19,0,2,2,0,0,BEL,0,1,0,98.1,1,N
247,6,24,6,1,1,2,0,0,DEU,0,1,0,115.0,1,N
86,1,4,22,0,1,2,0,0,PRT,1,1,0,85.0,0,Y
15,7,27,6,0,1,1,0,0,FRA,0,1,1,125.0,0,N
37,10,43,22,0,2,2,0,0,ITA,0,4,0,105.3,2,N
60,9,37,5,1,5,2,0,0,ITA,0,4,0,132.45,1,Y
115,8,34,14,2,5,3,0,0,RUS,0,4,0,144.13,3,N
92,8,31,3,2,3,2,0,0,FRA,0,1,0,183.0,1,Y
183,9,37,8,0,3,2,0,0,PRT,0,1,0,110.0,0,Y
143,8,32,8,0,4,2,1,0,GRC,0,1,0,155.25,1,N
1,8,34,18,0,4,2,0,0,ITA,0,1,0,109.8,0,N
89,4,14,1,0,2,2,0,0,DEU,0,1,0,87.3,1,N
118,5,22,29,1,5,2,0,0,LTU,0,1,0,145.67,2,N
30,3,12,24,0,1,1,0,0,FRA,0,1,1,90.0,0,N
31,9,38,16,1,2,2,0,0,DEU,0,1,0,75.0,0,N
97,10,41,5,1,3,1,0,0,PRT,0,1,0,140.0,0,Y
93,12,50,10,1,1,2,0,0,PRT,0,1,0,68.0,1,N
90,10,43,19,0,4,3,0,0,FRA,0,1,0,105.4,0,N
28,1,2,4,1,3,2,0,0,ESP,0,1,0,87.0,1,N
169,4,16,21,2,3,2,1,0,FRA,0,1,0,117.0,1,Y
368,6,26,28,0,3,2,0,0,PRT,0,1,0,90.0,0,Y
72,10,43,18,0,2,2,0,0,ISR,0,1,0,108.0,1,Y
367,10,43,19,1,1,2,0,0,PRT,1,1,0,62.0,0,Y
386,10,44,23,2,0,2,0,0,DEU,0,1,0,115.0,1,N
1,12,53,30,0,3,2,0,0,FRA,0,1,0,127.0,1,N
15,3,13,26,2,0,1,0,0,FRA,0,1,2,108.0,0,N
117,2,10,29,1,2,2,0,0,PRT,1,1,0,75.0,0,Y
98,2,6,9,0,3,2,0,0,GBR,0,1,0,79.2,2,N
56,3,10,10,1,2,2,0,0,NLD,0,1,0,97.2,0,Y
45,4,17,17,2,0,1,0,0,PRT,0,1,0,99.0,0,N
28,4,17,29,0,1,2,0,0,HKG,0,1,0,115.0,3,N
143,5,22,29,1,2,3,0,0,GBR,0,4,0,175.5,0,N
22,10,44,25,0,1,1,0,0,PRT,0,1,0,95.0,0,N
49,7,27,1,0,2,2,0,0,RUS,0,1,0,107.1,0,Y
140,5,19,7,0,1,2,2,0,ESP,0,6,0,177.3,0,Y
40,4,17,22,1,2,2,1,0,ESP,0,4,0,128.4,0,N
143,8,34,20,2,1,2,0,0,ESP,0,1,0,125.0,0,Y
81,3,13,25,1,2,2,0,0,PRT,0,1,1,65.0,0,N
199,7,30,23,2,1,2,0,0,NOR,0,4,2,105.3,2,N
34,2,8,23,1,3,2,0,0,DEU,0,4,2,100.3,0,N
8,3,9,2,2,6,2,2,0,PRT,0,6,0,255.0,0,Y
39,8,33,14,0,2,2,0,0,DEU,0,1,0,109.0,0,N
1,9,39,22,0,1,2,0,0,DEU,0,4,0,107.0,0,N
22,8,35,21,2,3,3,0,0,DZA,0,4,0,191.0,0,Y
8,7,29,20,0,1,1,0,0,PRT,1,4,0,104.0,2,N
19,12,50,5,1,2,2,0,0,FRA,0,1,0,104.0,1,N
81,4,18,24,2,2,2,0,0,CHE,0,4,1,111.78,1,N
150,7,29,11,1,3,1,0,0,FRA,0,4,0,109.23,0,N
286,7,27,2,2,1,2,1,0,BRA,0,1,0,123.3,1,Y
82,4,15,6,1,4,2,0,0,TWN,0,4,0,99.45,0,Y
454,10,41,6,0,2,2,0,0,PRT,0,1,0,62.0,0,Y
63,11,48,22,0,1,2,0,0,PRT,0,1,0,79.2,1,N
2,9,38,16,0,1,2,0,0,USA,0,1,0,169.0,0,Y
325,9,37,7,1,1,2,0,0,PRT,1,1,0,62.0,0,Y
60,9,39,21,1,1,1,0,0,PRT,0,1,0,0.0,0,Y
386,7,31,28,0,2,2,0,0,PRT,0,1,0,62.0,0,Y
3,9,38,17,0,1,2,0,0,PRT,0,1,0,159.0,0,Y
126,8,32,6,2,1,2,1,0,CN,0,1,1,93.17,1,N
409,5,22,31,0,3,2,0,0,GBR,0,1,0,112.67,1,N
27,3,12,19,2,3,2,0,0,PRT,0,4,0,76.23,0,N
7,4,16,16,1,1,2,1,0,ISR,0,1,0,134.0,1,N
0,5,22,29,1,2,2,0,0,GBR,0,4,0,153.0,2,N
64,7,30,23,2,1,2,0,0,ARG,0,5,0,174.33,1,Y
30,4,16,13,0,4,2,0,0,KHM,0,1,0,99.0,0,Y
244,12,53,30,1,2,2,0,0,ITA,0,1,0,80.7,0,Y
0,8,33,18,0,1,2,0,0,PRT,0,1,1,89.5,0,N
74,3,13,26,2,2,2,0,0,FRA,0,1,1,94.8,0,N
117,2,10,29,1,2,2,0,0,PRT,1,1,0,75.0,0,Y
198,5,21,20,0,1,2,0,0,PRT,0,1,0,65.0,0,N
38,1,2,14,0,1,1,0,0,PRT,0,1,0,75.0,0,Y
169,8,34,18,0,2,2,0,0,BEL,0,2,0,97.54,2,N
101,3,12,23,0,3,2,0,0,HUN,0,4,0,106.2,0,Y
98,11,48,23,1,3,2,0,0,JOR,0,1,1,75.0,0,N
41,6,27,28,0,1,2,0,0,PRT,0,1,0,85.6,0,N
47,11,48,22,0,1,3,0,0,PRT,0,1,1,98.1,0,N
65,6,24,10,3,7,2,1,0,AGO,0,6,0,214.83,0,Y
57,10,44,29,2,1,2,0,0,FRA,0,1,0,141.3,1,Y
0,2,7,8,1,0,2,0,0,PRT,0,4,0,0.0,0,N
203,7,30,19,0,5,2,0,0,ITA,0,1,2,90.95,1,Y
79,11,47,17,0,3,2,0,0,GBR,0,4,0,102.6,1,Y
150,6,24,17,2,3,1,0,0,PRT,0,1,0,120.0,0,Y
238,6,25,18,0,1,2,0,0,GBR,0,2,0,114.48,2,N
67,3,12,19,2,3,2,0,0,GBR,0,1,0,68.0,0,N
100,1,1,3,0,5,2,0,0,SWE,0,1,0,74.8,1,Y
27,5,20,10,0,3,2,0,0,TJK,0,1,0,141.0,0,Y
151,3,12,20,1,1,2,0,0,PRT,0,1,0,95.0,0,N
78,3,12,25,2,2,2,0,0,BRA,0,4,0,77.23,1,N
68,3,11,15,0,2,1,0,0,PRT,0,1,0,65.0,0,N
69,9,37,8,1,3,3,0,0,FRA,0,4,0,168.3,2,N
113,5,23,31,0,3,1,0,0,PRT,0,1,0,100.0,0,Y
136,8,34,20,2,5,2,0,0,FRA,0,4,0,109.39,1,N
1,4,17,19,0,2,1,0,0,PRT,0,1,0,107.0,0,Y
28,4,17,29,2,2,2,0,0,SYR,0,1,0,137.0,3,N
183,7,29,18,0,4,2,0,0,FRA,0,4,0,153.9,0,Y
6,12,53,28,0,4,2,0,0,NLD,0,1,0,110.5,2,N
73,5,22,25,1,4,2,0,0,USA,0,4,2,129.96,1,N
127,4,14,7,0,2,2,0,0,SWE,0,4,0,130.5,2,N
174,6,22,1,0,2,2,0,0,PRT,0,1,0,100.0,0,Y
56,11,47,14,1,2,2,0,0,FRA,0,1,0,75.0,0,N
16,10,41,7,0,1,1,0,0,PRT,0,1,0,85.5,1,Y
56,5,19,11,0,1,2,0,0,GBR,0,1,0,89.1,0,N
136,7,28,14,2,4,1,0,0,DNK,0,4,4,173.0,0,N
86,11,46,6,2,2,1,0,0,PRT,0,4,0,146.6,1,Y
6,5,19,3,0,1,1,0,0,PRT,0,4,0,110.0,0,N
205,8,34,23,1,4,2,0,0,ESP,0,1,1,101.0,0,N
173,3,11,17,1,2,2,0,0,FRA,0,1,0,79.2,0,N
447,9,40,29,0,2,2,0,0,PRT,0,1,0,62.0,0,Y
